item,date,price,volume
Prisma Case,2020-11-27,0.03,69673
Prisma Case,2020-11-28,0.03,70489
Prisma Case,2020-11-29,0.03,69545
Prisma Case,2020-11-30,0.03,63497
Prisma Case,2020-12-01,0.03,65447
Prisma Case,2020-12-02,0.03,57940
Prisma Case,2020-12-03,0.03,66403
Prisma Case,2020-12-04,0.03,91046
Prisma Case,2020-12-05,0.03,82057
Prisma Case,2020-12-06,0.03,61880
Prisma Case,2020-12-07,0.03,69240
Prisma Case,2020-12-08,0.03,56977
Prisma Case,2020-12-09,0.03,55453
Prisma Case,2020-12-10,0.03,61220
Prisma Case,2020-12-11,0.03,59904
Prisma Case,2020-12-12,0.03,62080
Prisma Case,2020-12-13,0.03,64248
Prisma Case,2020-12-14,0.03,62377
Prisma Case,2020-12-15,0.03,58421
Prisma Case,2020-12-16,0.03,63411
Prisma Case,2020-12-17,0.03,52991
Prisma Case,2020-12-18,0.03,64688
Prisma Case,2020-12-19,0.03,68899
Prisma Case,2020-12-20,0.03,63543
Prisma Case,2020-12-21,0.03,59423
Prisma Case,2020-12-22,0.03,74255
Prisma Case,2020-12-23,0.03,70873
Prisma Case,2020-12-24,0.03,76648
Prisma Case,2020-12-25,0.03,73703
Prisma Case,2020-12-26,0.03,77608
Prisma Case,2020-12-27,0.03,86987
Prisma Case,2020-12-28,0.03,84820
Prisma Case,2020-12-29,0.03,76607
Prisma Case,2020-12-30,0.03,72393
Prisma Case,2020-12-31,0.03,84672
Prisma Case,2021-01-01,0.03,89996
Prisma Case,2021-01-02,0.03,97783
Prisma Case,2021-01-03,0.03,75347
Prisma Case,2021-01-04,0.03,77416
